dbo|Detalle_Existencia|2020-10-23 05:12:15.957|2020-10-23 05:12:15.960|0
dbo|Detalle_FactsManual|2020-10-23 05:12:15.960|2021-05-26 19:34:46.627|0
dbo|Detalle_facturas|2020-10-23 05:12:15.967|2021-05-26 19:34:45.940|1900
dbo|Detalle_FormaPagoCompras|2020-10-23 05:12:15.973|2020-10-23 05:12:15.973|3
dbo|Detalle_FormaPagoCotizacion|2020-10-23 05:12:15.977|2021-05-26 19:34:46.330|34
dbo|Detalle_FormaPagoFacturas|2022-04-21 12:21:33.693|2022-04-21 12:21:39.640|981
dbo|Detalle_Inventario|2020-10-23 05:12:15.990|2020-10-23 05:12:19.587|0
dbo|Detalle_Nota|2020-10-23 05:12:16.000|2021-05-26 19:34:45.780|0
dbo|Detalle_notacredito|2020-10-23 05:12:16.013|2021-05-26 19:34:46.313|22
dbo|Detalle_notadebito|2020-10-23 05:12:16.100|2021-05-26 19:34:46.633|0
dbo|Detalle_Ordenes|2020-10-23 05:12:16.120|2021-05-26 19:34:46.503|0
dbo|Detalle_Pedidos|2020-10-23 05:12:16.137|2021-05-26 19:34:46.627|29
dbo|Detalle_Presupuestos|2020-10-23 05:12:16.147|2021-05-26 19:34:46.630|0
dbo|Detalle_Traslados|2020-10-23 05:12:16.163|2020-10-23 05:12:16.163|0
dbo|DetallePago|2020-10-23 05:12:16.237|2020-10-23 05:12:19.640|12
dbo|DevolucionCompras|2020-10-23 05:12:16.300|2020-10-23 05:12:19.687|0
dbo|Discount|2020-10-22 20:55:52.963|2020-10-23 05:12:20.703|0
dbo|Discount_AppliedToCategories|2020-10-23 05:12:16.343|2020-10-23 05:12:20.690|0
dbo|Discount_AppliedToProductVariants|2020-10-23 05:12:16.357|2020-10-23 05:12:20.697|0
dbo|DiscountRequirement|2020-10-23 05:12:16.370|2020-10-23 05:12:20.700|0
dbo|DiscountUsageHistory|2020-10-23 05:12:16.390|2020-10-23 05:12:20.707|0
dbo|Distribucion_gasto|2020-10-23 05:12:16.397|2020-10-23 05:12:18.730|0
dbo|Distritos|2020-10-23 05:12:16.420|2020-10-23 05:12:16.423|0
dbo|Download|2020-10-23 05:12:16.463|2020-10-23 05:12:16.463|0
dbo|DtllLiquidacion|2020-10-23 05:12:16.487|2020-10-23 05:12:19.673|0
dbo|DtllNom|2020-10-23 05:12:16.510|2020-10-23 05:12:19.680|0
dbo|DtllVacacion|2020-10-23 05:12:16.550|2020-10-23 05:12:19.687|0
dbo|EdmMetadata|2020-10-23 05:12:16.553|2020-10-23 05:12:16.553|0
dbo|EgresoDevolucion|2020-10-23 05:12:16.560|2020-10-23 05:12:16.560|0
dbo|EmailAccount|2020-10-22 20:55:53.057|2020-10-23 05:12:20.927|0
dbo|Empleados|2020-10-23 05:12:16.567|2020-10-23 05:12:19.697|0
dbo|EmpleadosNomina|2020-10-23 05:12:16.573|2020-10-23 05:12:16.577|0
dbo|EmpleadoSueldo|2020-10-23 05:12:16.577|2020-10-23 05:12:18.733|0
dbo|Empresa|2020-10-23 05:12:16.580|2020-10-23 05:12:16.583|1
dbo|Esperas|2020-10-23 05:12:16.587|2020-10-23 05:12:19.733|1
dbo|Etiquetas|2020-10-23 05:12:16.597|2020-10-23 05:12:16.597|0
dbo|Etiquetas_Full|2020-10-23 05:12:16.600|2020-10-23 05:12:16.600|0
dbo|ExternalAuthenticationRecord|2020-10-23 05:12:16.603|2020-10-23 05:12:20.710|0
dbo|FactsManual|2020-10-23 05:12:16.610|2020-10-23 05:12:19.757|0
dbo|Facturas|2020-10-23 05:12:16.620|2021-05-26 19:34:46.033|1047
dbo|Facturass|2020-10-23 05:12:16.630|2020-10-23 05:12:19.807|0
dbo|Fallas|2020-10-23 05:12:16.640|2020-10-23 05:12:16.643|0
dbo|Fechas|2020-10-23 05:12:16.643|2020-10-23 05:12:16.643|1
dbo|Feriados|2020-10-23 05:12:16.647|2020-10-23 05:12:16.650|0
dbo|Formulas|2020-10-23 05:12:16.650|2020-10-23 05:12:16.653|36
dbo|Forums_Forum|2020-10-22 20:55:53.243|2020-10-23 05:12:20.737|0
dbo|Forums_Group|2020-10-22 20:55:53.247|2020-10-22 21:04:27.257|0
dbo|Forums_Post|2020-10-23 05:12:16.663|2020-10-23 05:12:20.723|0
dbo|Forums_PrivateMessage|2020-10-23 05:12:16.667|2020-10-23 05:12:20.730|0
dbo|Forums_Subscription|2020-10-23 05:12:16.670|2020-10-23 05:12:20.730|0
dbo|Forums_Topic|2020-10-23 05:12:16.673|2020-10-23 05:12:20.737|0
dbo|Gastos|2020-10-23 05:12:16.677|2020-10-23 05:12:19.793|0
dbo|Gastos_Caja|2020-10-23 05:12:16.680|2020-10-23 05:12:19.797|0
dbo|GiftCard|2020-10-22 20:55:53.273|2020-10-23 05:12:20.747|0
dbo|GiftCardUsageHistory|2020-10-23 05:12:16.690|2020-10-23 05:12:20.750|0
dbo|GoogleProduct|2020-10-23 05:12:16.693|2020-10-23 05:12:16.693|0
dbo|Grupos|2020-10-23 05:12:16.697|2020-10-23 05:12:19.797|0
dbo|Inventario|2020-10-23 05:12:16.703|2021-05-26 19:34:46.637|357
dbo|Inventario_Aux|2024-04-16 13:56:42.980|2024-04-16 13:56:42.980|669
dbo|Inventario_Temp|2020-10-23 05:12:16.710|2020-10-23 05:12:16.710|0
dbo|InventarioContable|2020-10-23 05:12:16.717|2020-10-23 05:12:16.717|13
dbo|InventarioOLD|2020-10-23 05:12:16.723|2020-10-23 05:12:19.807|0
dbo|Inventarios|2020-10-23 05:12:16.737|2020-10-23 05:12:19.807|0
dbo|Language|2020-10-22 20:55:53.323|2020-10-23 05:12:20.753|0
dbo|LibroCompras|2020-10-23 05:12:16.780|2020-10-23 05:12:19.853|1
dbo|LibroComprasHist|2020-10-23 05:12:16.810|2020-10-23 05:12:19.877|0
dbo|LibroFactResum|2020-10-23 05:12:16.827|2022-04-20 03:45:10.560|3
dbo|LibroFactResumHist|2020-10-23 05:12:16.857|2022-04-20 03:45:05.013|0
dbo|libroFacturas|2020-10-23 05:12:16.940|2022-04-20 03:45:14.850|6
dbo|libroFacturasHist|2020-10-23 05:12:16.963|2020-10-23 05:12:19.860|0
dbo|Linea_proveedores|2020-10-23 05:12:16.973|2020-10-23 05:12:18.773|0
dbo|LINEAS|2020-10-23 05:12:17.037|2020-10-23 05:12:17.040|14
dbo|Liquidacion|2020-10-23 05:12:17.040|2020-10-23 05:12:19.860|0
dbo|lista|2020-10-23 05:12:17.043|2020-10-23 05:12:17.043|0
dbo|LocaleStringResource|2020-10-23 05:12:17.047|2020-10-23 05:12:17.047|0
dbo|LocalizedProperty|2020-10-23 05:12:17.050|2020-10-23 05:12:20.753|0
dbo|Log|2020-10-23 05:12:17.057|2020-10-23 05:12:20.757|0
dbo|Lph|2020-10-23 05:12:17.060|2020-10-23 05:12:19.863|0
dbo|Manufacturer|2020-10-22 20:55:53.467|2020-10-23 05:12:20.843|0
dbo|ManufacturerTemplate|2020-10-23 05:12:17.070|2020-10-23 05:12:17.070|0
