dbo|Detalle_Compras|PK_Detalle_Compras|CLUSTERED|1|1|0|id|NULL
dbo|Detalle_ComprasNotas|PK_Detalle_ComprasNotas|CLUSTERED|1|1|0|id|NULL
dbo|Detalle_Cotizacion|IX_Detalle_Cotizacion|NONCLUSTERED|0|0|0|NUM_FACT,SERIALTIPO|NULL
dbo|Detalle_Cotizacion|PK_Detalle_Cotizacion|CLUSTERED|1|1|0|Id|NULL
dbo|Detalle_Deposito|PK_Detalle_Depositoss|CLUSTERED|1|1|0|id|NULL
dbo|Detalle_DevolucionCompras|PK_Detalle_DevolucionCompras|CLUSTERED|1|1|0|id|NULL
dbo|Detalle_Esperas|FDDATE|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|Detalle_Esperas|FDNUM|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_Esperas|IX_Detalle_Esperas|NONCLUSTERED|0|0|0|NUM_FACT,SERIALTIPO|NULL
dbo|Detalle_Esperas|NUM|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_Esperas|PK_Detalle_Esperas|CLUSTERED|1|1|0|ID|NULL
dbo|Detalle_Existencia|aaaaaDetalle_Existencia_PK|NONCLUSTERED|1|1|0|Cod_Producto,Almacen|NULL
dbo|Detalle_FactsManual|FDDATE|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|Detalle_FactsManual|FDNUM|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_FactsManual|IX_Detalle_FactsManual|NONCLUSTERED|0|0|0|NUM_FACT,SERIALTIPO|NULL
dbo|Detalle_FactsManual|NUM|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_FactsManual|PK_Detalle_FactsManual|CLUSTERED|1|1|0|ID|NULL
dbo|Detalle_facturas|FDDATE|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|Detalle_facturas|FDNUM|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_facturas|IX_Detalle_facturas|NONCLUSTERED|0|0|0|NUM_FACT,SERIALTIPO|NULL
dbo|Detalle_facturas|IX_Detalle_facturas_1|NONCLUSTERED|0|0|0|COD_SERV|NULL
dbo|Detalle_facturas|NUM|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_facturas|PK_Detalle_facturas|CLUSTERED|1|1|0|Id|NULL
dbo|Detalle_FormaPagoCompras|PK_Detalle_FormaPagoCompras|CLUSTERED|1|1|0|Id,Num_fact,Cod_Proveedor,Tipo|NULL
dbo|Detalle_FormaPagoCotizacion|aaaaaDetalle_FormaPagoCotizacion_PK|NONCLUSTERED|1|1|0|Id,Num_fact,Tipo|NULL
dbo|Detalle_FormaPagoFacturas|aaaaaDetalle_FormaPagoFacturas_PK|NONCLUSTERED|1|1|0|Id,Num_fact,Tipo|NULL
dbo|Detalle_Inventario|aaaaaDetalle_Inventario_PK|NONCLUSTERED|1|1|0|Id,Codigo,Almacen,Lote|NULL
dbo|Detalle_Nota|Detalle_Factura|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_Nota|IX_Detalle_Nota|NONCLUSTERED|0|0|0|NUM_FACT,SERIALTIPO|NULL
dbo|Detalle_Nota|PK_Detalle_Nota|CLUSTERED|1|1|0|ID|NULL
dbo|Detalle_notacredito|FDDATE|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|Detalle_notacredito|FDNUM|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_notacredito|IX_Detalle_notacredito|NONCLUSTERED|0|0|0|NUM_FACT,SERIALTIPO|NULL
dbo|Detalle_notacredito|IX_Detalle_notacredito_1|NONCLUSTERED|0|0|0|COD_SERV|NULL
dbo|Detalle_notacredito|NUM|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_notacredito|PK_Detalle_notacredito|CLUSTERED|1|1|0|ID|NULL
dbo|Detalle_notadebito|FDDATE|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|Detalle_notadebito|FDNUM|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_notadebito|IX_Detalle_notadebito|NONCLUSTERED|0|0|0|NUM_FACT,SERIALTIPO|NULL
dbo|Detalle_notadebito|NUM|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_notadebito|PK_Detalle_notadebito|CLUSTERED|1|1|0|ID|NULL
dbo|Detalle_Ordenes|Detalle_Factura|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_Ordenes|IX_Detalle_Ordenes|NONCLUSTERED|0|0|0|NUM_FACT,SERIALTIPO|NULL
dbo|Detalle_Ordenes|PK_Detalle_Ordenes|CLUSTERED|1|1|0|ID|NULL
dbo|Detalle_Pedidos|FDDATE|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|Detalle_Pedidos|FDNUM|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_Pedidos|IX_Detalle_Pedidos|NONCLUSTERED|0|0|0|NUM_FACT,SERIALTIPO|NULL
dbo|Detalle_Pedidos|NUM|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_Pedidos|PK_Detalle_Pedidos|CLUSTERED|1|1|0|ID|NULL
dbo|Detalle_Presupuestos|Detalle_Factura|NONCLUSTERED|0|0|0|NUM_FACT|NULL
dbo|Detalle_Presupuestos|IX_Detalle_Presupuestos|NONCLUSTERED|0|0|0|NUM_FACT,SERIALTIPO|NULL
dbo|Detalle_Presupuestos|PK_Detalle_Presupuestos|CLUSTERED|1|1|0|ID|NULL
dbo|Detalle_Traslados|PK_Detalle_Traslados|CLUSTERED|1|1|0|Id,Num_Traslado,CodigoOrigen,CodigoDestino|NULL
dbo|DetallePago|PK_DetallePago|CLUSTERED|1|1|0|Id|NULL
dbo|DevolucionCompras|aaaaaDevolucionCompras_PK|NONCLUSTERED|1|1|0|NUM_FACT,COD_PROVEEDOR|NULL
dbo|Discount|PK__Discount__3214EC072374309D|CLUSTERED|1|1|0|Id|NULL
dbo|Discount_AppliedToCategories|PK__Discount__9AC84AD22744C181|CLUSTERED|1|1|0|Discount_Id,Category_Id|NULL
dbo|Discount_AppliedToProductVariants|PK__Discount__846504DB2B155265|CLUSTERED|1|1|0|Discount_Id,ProductVariant_Id|NULL
dbo|DiscountRequirement|PK__Discount__3214EC072EE5E349|CLUSTERED|1|1|0|Id|NULL
dbo|DiscountUsageHistory|PK__Discount__3214EC0732B6742D|CLUSTERED|1|1|0|Id|NULL
dbo|Distribucion_gasto|aaaaaDistribucion_gasto_PK|NONCLUSTERED|1|1|0|Cuenta,Numero,ID|NULL
dbo|Distribucion_gasto|ID|NONCLUSTERED|0|0|0|ID|NULL
dbo|Distritos|aaaaaDistritos_PK|NONCLUSTERED|1|1|0|CODIGO|NULL
dbo|Download|PK__Download__3214EC0736870511|CLUSTERED|1|1|0|Id|NULL
dbo|DtllLiquidacion|aaaaaDtllLiquidacion_PK|NONCLUSTERED|1|1|0|Liquidacion,Co_Concepto,Cedula|NULL
dbo|DtllNom|aaaaaDtllNom_PK|NONCLUSTERED|1|1|0|NOMINA,CO_CONCEPTO,CEDULA|NULL
dbo|DtllVacacion|aaaaaDtllVacacion_PK|NONCLUSTERED|1|1|0|Vacacion,Co_Concepto,Cedula|NULL
dbo|EdmMetadata|PK__EdmMetad__3214EC073A5795F5|CLUSTERED|1|1|0|Id|NULL
dbo|EgresoDevolucion|PK_EgresoDevolucion|CLUSTERED|1|1|0|Id|NULL
dbo|EmailAccount|PK__EmailAcc__3214EC073E2826D9|CLUSTERED|1|1|0|Id|NULL
dbo|Empleados|aaaaaEmpleados_PK|NONCLUSTERED|1|1|0|CEDULA|NULL
dbo|EmpleadosNomina|aaaaaEmpleadosNomina_PK|NONCLUSTERED|1|1|0|Cedula|NULL
dbo|EmpleadoSueldo|Indice|NONCLUSTERED|0|0|0|Cedula,Fecha|NULL
dbo|EmpleadoSueldo|PK_EmpleadoSueldo|CLUSTERED|1|1|0|Id|NULL
dbo|Empresa|aaaaaEmpresa_PK|NONCLUSTERED|1|1|0|Empresa|NULL
dbo|Esperas|aaaaaEsperas_PK|NONCLUSTERED|1|1|0|NUM_FACT,SERIALTIPO|NULL
dbo|Etiquetas|PK_Etiquetas|CLUSTERED|1|1|0|Id|NULL
dbo|Etiquetas_Full|PK_Etiquetas_Full|CLUSTERED|1|1|0|Id|NULL
dbo|ExternalAuthenticationRecord|PK__External__3214EC0741F8B7BD|CLUSTERED|1|1|0|Id|NULL
